images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/534666.jpg', 'path': 'full/cfcbd210242d4d1cfbf6b134cf734080bbb30b6b.jpg', 'checksum': '358843b99006c4caf3a028c3762c9daf'}]",Corsair Vengeance Pro 16GB(2x8GB)DDR3,http://www.informatique.nl/534666/corsair-vengeance-pro-16gb-2x8gb-ddr3.html,Informatique,"€ 182,00",http://img.informatique.nl/110/534666.jpg,"16GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/534669.jpg', 'path': 'full/53966a8fb2d178841bff22bc078aa6786a341d65.jpg', 'checksum': '8e1810fb2775f2fd5045ca4eee1bbb11'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534669/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 98,00",http://img.informatique.nl/110/534669.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/534670.jpg', 'path': 'full/efb178024370606522087b7e5ff386d46763a0bf.jpg', 'checksum': '358843b99006c4caf3a028c3762c9daf'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534670/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 99,00",http://img.informatique.nl/110/534670.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/534675.jpg', 'path': 'full/85ccbffdacaa320b245accdc3553ab920b0038fc.jpg', 'checksum': 'f64fc31aa967c7ef77a6b5ebb45e0671'}]",Corsair Vengeance Pro 32GB(4x8GB) DDR3,http://www.informatique.nl/534675/corsair-vengeance-pro-32gb-4x8gb-ddr3.html,Informatique,"€ 351,00",http://img.informatique.nl/110/534675.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534678.jpg', 'path': 'full/27bfb2b2bbdbae1167d1ef9b2e5c4ea13afdb303.jpg', 'checksum': 'f64fc31aa967c7ef77a6b5ebb45e0671'}]",Corsair Vengeance Pro 32GB(4x8GB) DDR3,http://www.informatique.nl/534678/corsair-vengeance-pro-32gb-4x8gb-ddr3.html,Informatique,"€ 375,00",http://img.informatique.nl/110/534678.jpg,"32GB (4 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/537037.jpg', 'path': 'full/145c61f76eaee76d648acaad611c56d645dd0fd6.jpg', 'checksum': '07608f07481b2eb434a00687b640c2c4'}]",Corsair Veng. Pro CMY8GX3M2A2400C11R,http://www.informatique.nl/537037/corsair-veng-pro-cmy8gx3m2a2400c11r.html,Informatique,"€ 99,00",http://img.informatique.nl/110/537037.jpg,
"[{'url': 'http://img.informatique.nl/110/537792.jpg', 'path': 'full/9bce9d3a61c305a8b0756003632a5c4af7345f29.jpg', 'checksum': '95b2d43e54c674401f9bc8951525c22d'}]",Kingston ValueRam KVR18R13D4/16,http://www.informatique.nl/537792/kingston-valueram-kvr18r13d4-16.html,Informatique,"€ 187,00",http://img.informatique.nl/110/537792.jpg,"16GB (1 modules),Cas Latency: 13,Kloksnelheid: 1866 MHz,Voltage: 1.50 V,ECC"
"[{'url': 'http://img.informatique.nl/110/539520.jpg', 'path': 'full/57133f42525519688f6ce1a0fedda1d72d41bf5b.jpg', 'checksum': '37037efbe42ff45901fb404c8ec42605'}]",Kingston HX313C9F/4,http://www.informatique.nl/539520/kingston-hx313c9f-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539520.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539521.jpg', 'path': 'full/40678c11b092bc2897e02402eb06d8553e8a2234.jpg', 'checksum': '37037efbe42ff45901fb404c8ec42605'}]",Kingston HX313C9F/8,http://www.informatique.nl/539521/kingston-hx313c9f-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539521.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539522.jpg', 'path': 'full/3c9848614dd2296033cf0648502a1c169ed5f4e9.jpg', 'checksum': '551368dd094a48be63360a5802c5de5f'}]",Kingston HX313C9FB/4,http://www.informatique.nl/539522/kingston-hx313c9fb-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539522.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539523.jpg', 'path': 'full/5cb1797b826c7bae3880633b405892313d3f6670.jpg', 'checksum': '551368dd094a48be63360a5802c5de5f'}]",Kingston HX313C9FB/8,http://www.informatique.nl/539523/kingston-hx313c9fb-8.html,Informatique,"€ 80,00",http://img.informatique.nl/110/539523.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539526.jpg', 'path': 'full/86201711929ef90d0803e8a2dbbc64b09d7bbc31.jpg', 'checksum': 'abd27efad3ff26bc38d64932d0e65047'}]",Kingston HX313C9FK2/16,http://www.informatique.nl/539526/kingston-hx313c9fk2-16.html,Informatique,"€ 160,00",http://img.informatique.nl/110/539526.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539528.jpg', 'path': 'full/08fa6aa3e2d173b5c67039845e4f2cf426af1611.jpg', 'checksum': 'aa5a28f50d1c5fac0f5fa6b840d595b8'}]",Kingston HX313C9FR/4,http://www.informatique.nl/539528/kingston-hx313c9fr-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539528.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534677.jpg', 'path': 'full/7c0f42b5f569b93e0ab08f054f19346f9db19313.jpg', 'checksum': 'f64fc31aa967c7ef77a6b5ebb45e0671'}]",Corsair Vengeance Pro 32GB(4x8GB) DDR3,http://www.informatique.nl/534677/corsair-vengeance-pro-32gb-4x8gb-ddr3.html,Informatique,"€ 380,00",http://img.informatique.nl/110/534677.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539529.jpg', 'path': 'full/572f44064cdcdc57453b1d9538458329a33ed4a4.jpg', 'checksum': 'b7419c98e8fab192a0d0e687c8aaea47'}]",Kingston HX313C9FRK2/8,http://www.informatique.nl/539529/kingston-hx313c9frk2-8.html,Informatique,"€ 83,00",http://img.informatique.nl/110/539529.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539537.jpg', 'path': 'full/b1754dcdf991652dd3f3bd9e1227e6a4ee3d8f50.jpg', 'checksum': 'abd27efad3ff26bc38d64932d0e65047'}]",Kingston HX316C10FK2/16,http://www.informatique.nl/539537/kingston-hx316c10fk2-16.html,Informatique,"€ 157,00",http://img.informatique.nl/110/539537.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539538.jpg', 'path': 'full/46b7cad83d434992c19fc5fa3978cff392c20489.jpg', 'checksum': 'abd27efad3ff26bc38d64932d0e65047'}]",Kingston HX316C10FK2/8,http://www.informatique.nl/539538/kingston-hx316c10fk2-8.html,Informatique,"€ 82,00",http://img.informatique.nl/110/539538.jpg,"8GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539539.jpg', 'path': 'full/d6c048693ba9c11f53aa7074731855953ffa4373.jpg', 'checksum': 'aa5a28f50d1c5fac0f5fa6b840d595b8'}]",Kingston HX316C10FR/4,http://www.informatique.nl/539539/kingston-hx316c10fr-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539539.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539541.jpg', 'path': 'full/a0327f90b61349962f8fb19c6610bf51fed18460.jpg', 'checksum': 'b7419c98e8fab192a0d0e687c8aaea47'}]",Kingston HX316C10FRK2/16,http://www.informatique.nl/539541/kingston-hx316c10frk2-16.html,Informatique,"€ 157,00",http://img.informatique.nl/110/539541.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539542.jpg', 'path': 'full/3284cbd5bed7e46ed3d1850ce62058894150912e.jpg', 'checksum': 'b7419c98e8fab192a0d0e687c8aaea47'}]",Kingston HX316C10FRK2/8,http://www.informatique.nl/539542/kingston-hx316c10frk2-8.html,Informatique,"€ 82,00",http://img.informatique.nl/110/539542.jpg,"8GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539547.jpg', 'path': 'full/e2328e410c7bc22ccd1c0724f9aaa8e028befc26.jpg', 'checksum': 'aa5a28f50d1c5fac0f5fa6b840d595b8'}]",Kingston HX313C9FR/8,http://www.informatique.nl/539547/kingston-hx313c9fr-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539547.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539548.jpg', 'path': 'full/b941c69534a79cec993ed9c8e8285f270a13c6d6.jpg', 'checksum': 'b7419c98e8fab192a0d0e687c8aaea47'}]",Kingston HX313C9FRK2/16,http://www.informatique.nl/539548/kingston-hx313c9frk2-16.html,Informatique,"€ 160,00",http://img.informatique.nl/110/539548.jpg,"6GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539550.jpg', 'path': 'full/4206f30e7c84bd74a55a326b4467db598ba1ca71.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX313C9FW/8,http://www.informatique.nl/539550/kingston-hx313c9fw-8.html,Informatique,"€ 80,00",http://img.informatique.nl/110/539550.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539551.jpg', 'path': 'full/89ec58e11a9df51fd3198a6a583e6ce14eae9655.jpg', 'checksum': 'c9a3c7402fc1b34478fa63135e6b504f'}]",Kingston HX313C9FWK2/16,http://www.informatique.nl/539551/kingston-hx313c9fwk2-16.html,Informatique,"€ 161,00",http://img.informatique.nl/110/539551.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539552.jpg', 'path': 'full/990d3da4bda0892168b77e827627a7f27605f76c.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX316C10FW/4,http://www.informatique.nl/539552/kingston-hx316c10fw-4.html,Informatique,"€ 42,00",http://img.informatique.nl/110/539552.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539553.jpg', 'path': 'full/5dc0d7e96b90d3a42861185a2768a5ec9d5ef0a0.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX316C10FW/8,http://www.informatique.nl/539553/kingston-hx316c10fw-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539553.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539554.jpg', 'path': 'full/8ef600d5ebc6ae5a2b06e55e7f9574aee9f87c0a.jpg', 'checksum': 'c9a3c7402fc1b34478fa63135e6b504f'}]",Kingston HX316C10FWK2/16,http://www.informatique.nl/539554/kingston-hx316c10fwk2-16.html,Informatique,"€ 163,00",http://img.informatique.nl/110/539554.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539555.jpg', 'path': 'full/8b164b33dcc63312a221f902135769688791dc5e.jpg', 'checksum': 'c9a3c7402fc1b34478fa63135e6b504f'}]",Kingston HX316C10FWK2/8,http://www.informatique.nl/539555/kingston-hx316c10fwk2-8.html,Informatique,"€ 83,00",http://img.informatique.nl/110/539555.jpg,"8GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539556.jpg', 'path': 'full/b550e7a114c34c43ef1990a3f1ef3c410d588dd2.jpg', 'checksum': '37037efbe42ff45901fb404c8ec42605'}]",Kingston HX318C10F/4,http://www.informatique.nl/539556/kingston-hx318c10f-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539556.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539557.jpg', 'path': 'full/87ecd24fae9087ec833174594f20d988d8ed9118.jpg', 'checksum': '37037efbe42ff45901fb404c8ec42605'}]",Kingston HX318C10F/8,http://www.informatique.nl/539557/kingston-hx318c10f-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539557.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539558.jpg', 'path': 'full/f0c54f5e80e14accb5df9505efa1196d14b73d92.jpg', 'checksum': 'abd27efad3ff26bc38d64932d0e65047'}]",Kingston HX318C10FK2/16,http://www.informatique.nl/539558/kingston-hx318c10fk2-16.html,Informatique,"€ 159,00",http://img.informatique.nl/110/539558.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539549.jpg', 'path': 'full/3df263697a1fae11c0db769a420216a374076815.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX313C9FW/4,http://www.informatique.nl/539549/kingston-hx313c9fw-4.html,Informatique,"€ 42,00",http://img.informatique.nl/110/539549.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539559.jpg', 'path': 'full/161c28690031f64f7d5d68e13c18a91d841e9306.jpg', 'checksum': 'abd27efad3ff26bc38d64932d0e65047'}]",Kingston HX318C10FK2/8,http://www.informatique.nl/539559/kingston-hx318c10fk2-8.html,Informatique,"€ 83,00",http://img.informatique.nl/110/539559.jpg,"8GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539560.jpg', 'path': 'full/dd891ab3aacd801fe29a352f2319a6a1c487dcc4.jpg', 'checksum': '551368dd094a48be63360a5802c5de5f'}]",Kingston HX318C10FB/4,http://www.informatique.nl/539560/kingston-hx318c10fb-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539560.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539561.jpg', 'path': 'full/c4e57820eea13e1f3f841768302343ec150a5b92.jpg', 'checksum': '551368dd094a48be63360a5802c5de5f'}]",Kingston HX318C10FB/8,http://www.informatique.nl/539561/kingston-hx318c10fb-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539561.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539565.jpg', 'path': 'full/38ac5058c4261b43d90b0b346397c040dbcfa816.jpg', 'checksum': 'aa5a28f50d1c5fac0f5fa6b840d595b8'}]",Kingston HX318C10FR/8,http://www.informatique.nl/539565/kingston-hx318c10fr-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539565.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539564.jpg', 'path': 'full/5d4453e40fe0d2e427006accb19f876e62ebc5c4.jpg', 'checksum': 'aa5a28f50d1c5fac0f5fa6b840d595b8'}]",Kingston HX318C10FR/4,http://www.informatique.nl/539564/kingston-hx318c10fr-4.html,Informatique,"€ 41,00",http://img.informatique.nl/110/539564.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539566.jpg', 'path': 'full/97a140bc46e6a74d731f42b3d80e6de5a2e5ce62.jpg', 'checksum': 'b7419c98e8fab192a0d0e687c8aaea47'}]",Kingston HX318C10FRK2/16,http://www.informatique.nl/539566/kingston-hx318c10frk2-16.html,Informatique,"€ 158,00",http://img.informatique.nl/110/539566.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539568.jpg', 'path': 'full/032748417b5c880b073d0cde1bf9dde8e1a0c747.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX318C10FW/4,http://www.informatique.nl/539568/kingston-hx318c10fw-4.html,Informatique,"€ 42,00",http://img.informatique.nl/110/539568.jpg,"4GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539569.jpg', 'path': 'full/7a3c9f4215777f08b8900aabfb008da1f3e8e8a7.jpg', 'checksum': 'a60ce6873fbf79ce884ac94acfd288c6'}]",Kingston HX318C10FW/8,http://www.informatique.nl/539569/kingston-hx318c10fw-8.html,Informatique,"€ 79,00",http://img.informatique.nl/110/539569.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539570.jpg', 'path': 'full/fdefb53aa76f4ae268f1f18789575b8bb1a6ddd2.jpg', 'checksum': 'c9a3c7402fc1b34478fa63135e6b504f'}]",Kingston HX318C10FWK2/16,http://www.informatique.nl/539570/kingston-hx318c10fwk2-16.html,Informatique,"€ 160,00",http://img.informatique.nl/110/539570.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539679.jpg', 'path': 'full/178bab660251a3f71de49dc5e2e158ddee9d3f60.jpg', 'checksum': '773a62ccd8127cffc600049b25ac7b65'}]",Kingston HX Predator KHX18C10T2K4/16,http://www.informatique.nl/539679/kingston-hx-predator-khx18c10t2k4-16.html,Informatique,"€ 193,00",http://img.informatique.nl/110/539679.jpg,"16GB (4 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/539571.jpg', 'path': 'full/648e8408c5af00abe6232a93b954fd3644102693.jpg', 'checksum': 'c9a3c7402fc1b34478fa63135e6b504f'}]",Kingston HX318C10FWK2/8,http://www.informatique.nl/539571/kingston-hx318c10fwk2-8.html,Informatique,"€ 84,00",http://img.informatique.nl/110/539571.jpg,"8GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/541176.jpg', 'path': 'full/651ac303d2b07b8f8ddc62dfb873e016ff62ed2d.jpg', 'checksum': 'ccb8490df3e9af7554d5c96e52b7214d'}]",AMD Radeon 16GB(4x4GB) DDR3 2133Mhz CL10,http://www.informatique.nl/541176/amd-radeon-16gb-4x4gb-ddr3-2133mhz-cl10.html,Informatique,"€ 159,00",http://img.informatique.nl/110/541176.jpg,"16GB (4 modules),Cas Latency: 10,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/543404.jpg', 'path': 'full/7422a20dd8a5b4c7da955ed70b7a362da1c98bd7.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX316C9SR/8,http://www.informatique.nl/543404/kingston-hx316c9sr-8.html,Informatique,"€ 83,00",http://img.informatique.nl/110/543404.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543406.jpg', 'path': 'full/3ffecc3b3b3989d5e8c7d0fb0a7a301c84fe1514.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX316C9SRK2/8,http://www.informatique.nl/543406/kingston-hx316c9srk2-8.html,Informatique,"€ 89,00",http://img.informatique.nl/110/543406.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543409.jpg', 'path': 'full/412a1f37ad73ee57fcc23ea8d74826dd72057ad4.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX318C9SRK2/16,http://www.informatique.nl/543409/kingston-hx318c9srk2-16.html,Informatique,"€ 192,00",http://img.informatique.nl/110/543409.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543410.jpg', 'path': 'full/865bbf081ec077f0f83c24a4b8c0d208ff52b0c4.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX318C9SRK2/8,http://www.informatique.nl/543410/kingston-hx318c9srk2-8.html,Informatique,"€ 101,00",http://img.informatique.nl/110/543410.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543411.jpg', 'path': 'full/bd3b326f011f6b2b1546e8188a3ff22d48d7c84c.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX318C9SRK4/32,http://www.informatique.nl/543411/kingston-hx318c9srk4-32.html,Informatique,"€ 364,00",http://img.informatique.nl/110/543411.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543412.jpg', 'path': 'full/7735325cc4805cff688119b122e0aed9cf53df52.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX321C11SR/4,http://www.informatique.nl/543412/kingston-hx321c11sr-4.html,Informatique,"€ 49,00",http://img.informatique.nl/110/543412.jpg,"4GB (1 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543413.jpg', 'path': 'full/db1654e7c0d9e5be6874ffa448ae4770000f3ed9.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX321C11SR/8,http://www.informatique.nl/543413/kingston-hx321c11sr-8.html,Informatique,"€ 94,00",http://img.informatique.nl/110/543413.jpg,"8GB (1 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543415.jpg', 'path': 'full/d895381a4756e44867ba50521e8842dcffaba4dc.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX321C11SRK2/8,http://www.informatique.nl/543415/kingston-hx321c11srk2-8.html,Informatique,"€ 103,00",http://img.informatique.nl/110/543415.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543416.jpg', 'path': 'full/bb650e1d7aa538577c1b520f096088f87e8475b2.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX321C11SRK4/32,http://www.informatique.nl/543416/kingston-hx321c11srk4-32.html,Informatique,"€ 376,00",http://img.informatique.nl/110/543416.jpg,"32GB (4 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543417.jpg', 'path': 'full/c2b5dea270b3cad00bfc1c54a2e58eeb051ef032.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX324C11SR/4,http://www.informatique.nl/543417/kingston-hx324c11sr-4.html,Informatique,"€ 53,00",http://img.informatique.nl/110/543417.jpg,"4GB (1 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543418.jpg', 'path': 'full/dd6ca5e35d7660e4884e59eaaa1accccf1142f32.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX324C11SR/8,http://www.informatique.nl/543418/kingston-hx324c11sr-8.html,Informatique,"€ 104,00",http://img.informatique.nl/110/543418.jpg,"8GB (1 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543419.jpg', 'path': 'full/d6023b0270508b40418f6a3951b839df3e511a34.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX324C11SRK2/16,http://www.informatique.nl/543419/kingston-hx324c11srk2-16.html,Informatique,"€ 179,00",http://img.informatique.nl/110/543419.jpg,"16GB (2 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543421.jpg', 'path': 'full/ca996bcf8517181e4e5842dacf3f0cc0aa80df12.jpg', 'checksum': '67e0a63db93ecb581b363da725bf56c7'}]",Kingston HX324C11SRK4/32,http://www.informatique.nl/543421/kingston-hx324c11srk4-32.html,Informatique,"€ 379,00",http://img.informatique.nl/110/543421.jpg,"32GB (4 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543434.jpg', 'path': 'full/301908cc31956871cd049e843a85023229412d30.jpg', 'checksum': '9d92f2b40101f886672107d90b23d592'}]",Kingston HX318C9SR/8,http://www.informatique.nl/543434/kingston-hx318c9sr-8.html,Informatique,"€ 91,00",http://img.informatique.nl/110/543434.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/543732.jpg', 'path': 'full/1430d8007410dfbdb6eac743243e205a72b2eaa7.jpg', 'checksum': '7e420e2088fa693ee21cc169eb6ca241'}]",Avexir Blitz 1.1 GD 8GB(2x4GB) DDR3,http://www.informatique.nl/543732/avexir-blitz-1-1-gd-8gb-2x4gb-ddr3.html,Informatique,"€ 107,00",http://img.informatique.nl/110/543732.jpg,
"[{'url': 'http://img.informatique.nl/110/543733.jpg', 'path': 'full/8ff4988ba42b070bd3c947c4094e06b92cd9cd35.jpg', 'checksum': '7175be75a23f83294e627922271db7e1'}]",Avexir Blitz 1.1 GD 16GB(4x4GB) DDR3,http://www.informatique.nl/543733/avexir-blitz-1-1-gd-16gb-4x4gb-ddr3.html,Informatique,"€ 209,00",http://img.informatique.nl/110/543733.jpg,
