name,url,webshop,price,image_urls,desc
"EVGA GeForce GTX 970 ACX 2.0, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-970-ACX-2-0-grafische-kaart/html/product/1158590?tk=7&lk=9374,alternate.nl,"€ 349,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 970 ACX, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-970-ACX-grafische-kaart/html/product/1158990?tk=7&lk=9374,alternate.nl,"€ 334,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 970 FTW ACX 2.0, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-970-FTW-ACX-2-0-grafische-kaart/html/product/1160339?tk=7&lk=9374,alternate.nl,"€ 389,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 970 Superclocked ACX 2.0, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-970-Superclocked-ACX-2-0-grafische-kaart/html/product/1158591?tk=7&lk=9374,alternate.nl,"€ 364,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 970 Superclocked ACX, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-970-Superclocked-ACX-grafische-kaart/html/product/1158991?tk=7&lk=9374,alternate.nl,"€ 344,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 980 SuperClocked, grafische kaart DVI, HDMI, 3x DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-980-SuperClocked-grafische-kaart/html/product/1158987?tk=7&lk=9374,alternate.nl,"€ 569,-",placeholder,"
          GeForce GTX 980 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 980, grafische kaart DVI, HDMI, 3x DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-980-grafische-kaart/html/product/1158588?tk=7&lk=9374,alternate.nl,"€ 569,-",placeholder,"
          GeForce GTX 980 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX TITAN BLACK (06G-P4-3790), grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-TITAN-BLACK-(06G-P4-3790)-grafische-kaart/html/product/1127155?tk=7&lk=9374,alternate.nl,"€ 1.049,-",placeholder,"
          GeForce GTX Titan Black 
        ,
          6 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX TITAN BLACK SuperClocked (06G-P4-3791), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-TITAN-BLACK-SuperClocked-(06G-P4-3791)-grafische-kaart/html/product/1128245?tk=7&lk=9374,alternate.nl,"€ 1.099,-",placeholder,"
          GeForce GTX Titan Black 
        ,
          6 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX TITAN Z (12G-P4-3990-KR), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-TITAN-Z-(12G-P4-3990-KR)-grafische-kaart/html/product/1138825?tk=7&lk=9374,alternate.nl,"€ 3.129,-",placeholder,"
          GeForce GTX TITAN Z 
        ,
          12 GB (GDDR5, 768 Bit) 
        ,
          3 Slots 
        "
"GIGABYTE GV-N660OC-2GD, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/GIGABYTE/GV-N660OC-2GD-grafische-kaart/html/product/1031506?tk=7&lk=9374,alternate.nl,"€ 167,",placeholder,"
          GeForce GTX 660 
        ,
          2 GB (GDDR5, 192 Bit) 
        ,
          2 Slots 
        "
